time,evid,arid,phase,network,station
2000-12-13T21:34:05.690000,394,2,P,X,ST1 
2000-12-13T21:34:12.770000,394,3,P,X,ST2 
2000-12-13T21:34:20.740000,394,4,S,X,ST2 
2000-12-13T21:34:05.930000,394,5,P,X,ST4 
2000-12-13T21:34:09.320000,394,6,P,X,ST5 
2000-12-13T21:34:15.110000,394,7,S,X,ST5 
2000-12-13T21:34:06.710000,394,8,P,X,ST6 
2000-12-13T21:34:10.840000,394,9,S,X,ST6 
2000-12-13T21:34:10.200000,394,10,S,X,ST7 
2000-12-13T21:34:07.720000,394,11,P,X,ST8 
2000-12-13T21:34:12.700000,394,12,S,X,ST8 
2000-12-13T21:34:08.100000,394,13,P,X,ST9 
2000-12-13T21:34:09.750000,394,14,P,X,ST10
2000-12-13T21:34:15.890000,394,15,S,X,ST10
2000-12-13T21:34:11.670000,394,16,P,X,ST11
2000-12-13T21:34:19.440000,394,17,S,X,ST11
2000-12-13T21:34:07.910000,394,18,P,X,ST12
2000-12-13T21:34:12.780000,394,19,S,X,ST12
2000-12-13T21:34:02.670000,394,20,P,X,ST13
2000-12-13T21:34:08.370000,394,21,S,X,ST14
2000-12-13T21:34:03.340000,394,22,P,X,ST15
2000-12-13T21:34:04.820000,394,23,P,X,ST16
2000-12-13T21:34:04.510000,394,24,P,X,ST17
2000-12-13T21:34:06.990000,394,25,S,X,ST17
2000-12-13T21:34:02.690000,394,26,P,X,ST18
2000-12-13T21:34:03.790000,394,27,S,X,ST18
2000-12-13T21:34:03.520000,394,28,S,X,ST19
2000-12-13T21:34:12.490000,394,29,S,X,ST20
2000-12-13T21:34:05.110000,394,30,P,X,ST21
2000-12-13T21:34:12.720000,394,31,S,X,ST22
2000-12-13T21:34:04.240000,394,32,P,X,ST25
2000-12-13T21:34:06.460000,394,33,S,X,ST25
2000-12-13T21:34:02.970000,394,34,P,X,ST26
2000-12-13T21:34:04.380000,394,35,S,X,ST26
2000-12-13T21:35:03.790000,395,1,P,X,ST1 
2000-12-13T21:35:05.600000,395,2,S,X,ST1 
2000-12-13T21:35:06.740000,395,3,S,X,ST3 
2000-12-13T21:35:08.990000,395,4,P,X,ST4 
2000-12-13T21:35:05.840000,395,5,P,X,ST5 
2000-12-13T21:35:09.180000,395,6,S,X,ST5 
2000-12-13T21:35:07.230000,395,7,P,X,ST6 
2000-12-13T21:35:11.460000,395,8,S,X,ST6 
2000-12-13T21:35:05.840000,395,9,P,X,ST7 
2000-12-13T21:35:07.820000,395,10,P,X,ST9 
2000-12-13T21:35:12.630000,395,11,S,X,ST9 
2000-12-13T21:35:04.390000,395,12,P,X,ST10
2000-12-13T21:35:06.760000,395,13,S,X,ST10
2000-12-13T21:35:06.400000,395,14,P,X,ST11
2000-12-13T21:35:02.640000,395,15,P,X,ST12
2000-12-13T21:35:06.280000,395,16,P,X,ST14
2000-12-13T21:35:09.910000,395,17,S,X,ST14
2000-12-13T21:35:09.230000,395,18,P,X,ST16
2000-12-13T21:35:09.550000,395,19,P,X,ST17
2000-12-13T21:35:07.590000,395,20,P,X,ST18
2000-12-13T21:35:06.900000,395,21,P,X,ST19
2000-12-13T21:35:02.450000,395,22,P,X,ST20
2000-12-13T21:35:03.450000,395,23,S,X,ST20
2000-12-13T21:35:02.340000,395,24,P,X,ST22
2000-12-13T21:35:03.150000,395,25,S,X,ST22
2000-12-13T21:35:05.310000,395,26,P,X,ST23
2000-12-13T21:35:08.420000,395,27,S,X,ST23
2000-12-13T21:35:08.490000,395,28,P,X,ST24
2000-12-13T21:35:05.510000,395,29,P,X,ST25
2000-12-13T21:35:08.810000,395,30,S,X,ST25
2000-12-13T21:35:08.510000,395,31,P,X,ST26
2000-12-13T21:35:13.770000,395,32,S,X,ST26
2000-12-13T21:36:09.730000,396,1,P,X,ST0 
2000-12-13T21:36:08.860000,396,2,P,X,ST2 
2000-12-13T21:36:06.840000,396,3,S,X,ST3 
2000-12-13T21:36:14.000000,396,4,S,X,ST4 
2000-12-13T21:36:06.560000,396,5,P,X,ST5 
2000-12-13T21:36:10.490000,396,6,S,X,ST5 
2000-12-13T21:36:08.590000,396,7,S,X,ST7 
2000-12-13T21:36:05.990000,396,8,S,X,ST8 
2000-12-13T21:36:07.340000,396,9,P,X,ST9 
2000-12-13T21:36:04.740000,396,10,P,X,ST10
2000-12-13T21:36:07.300000,396,11,S,X,ST10
2000-12-13T21:36:06.640000,396,12,P,X,ST11
2000-12-13T21:36:10.760000,396,13,S,X,ST11
2000-12-13T21:36:03.430000,396,14,P,X,ST12
2000-12-13T21:36:07.130000,396,15,P,X,ST13
2000-12-13T21:36:11.490000,396,16,S,X,ST13
2000-12-13T21:36:11.700000,396,17,S,X,ST14
2000-12-13T21:36:06.530000,396,18,P,X,ST15
2000-12-13T21:36:10.660000,396,19,S,X,ST15
2000-12-13T21:36:09.630000,396,20,P,X,ST17
2000-12-13T21:36:15.940000,396,21,S,X,ST17
2000-12-13T21:36:07.410000,396,22,P,X,ST18
2000-12-13T21:36:06.890000,396,23,P,X,ST19
2000-12-13T21:36:11.080000,396,24,S,X,ST19
2000-12-13T21:36:02.100000,396,25,P,X,ST20
2000-12-13T21:36:04.420000,396,26,P,X,ST21
2000-12-13T21:36:02.390000,396,27,P,X,ST22
2000-12-13T21:36:05.170000,396,28,P,X,ST23
2000-12-13T21:36:08.160000,396,29,S,X,ST23
2000-12-13T21:36:08.530000,396,30,P,X,ST26
2000-12-13T21:36:13.780000,396,31,S,X,ST26
2000-12-13T21:37:03.740000,397,1,P,X,ST0 
2000-12-13T21:37:06.300000,397,2,P,X,ST1 
2000-12-13T21:37:09.810000,397,3,S,X,ST1 
2000-12-13T21:37:21.450000,397,4,S,X,ST2 
2000-12-13T21:37:09.770000,397,5,P,X,ST5 
2000-12-13T21:37:15.740000,397,6,S,X,ST5 
2000-12-13T21:37:06.750000,397,7,P,X,ST7 
2000-12-13T21:37:10.940000,397,8,S,X,ST7 
2000-12-13T21:37:08.250000,397,9,P,X,ST8 
2000-12-13T21:37:13.460000,397,10,S,X,ST8 
2000-12-13T21:37:10.380000,397,11,P,X,ST10
2000-12-13T21:37:12.180000,397,12,P,X,ST11
2000-12-13T21:37:13.580000,397,13,S,X,ST12
2000-12-13T21:37:04.130000,397,14,S,X,ST13
2000-12-13T21:37:08.850000,397,15,S,X,ST14
2000-12-13T21:37:03.720000,397,16,P,X,ST15
2000-12-13T21:37:05.630000,397,17,S,X,ST15
2000-12-13T21:37:04.660000,397,18,P,X,ST16
2000-12-13T21:37:07.120000,397,19,S,X,ST16
2000-12-13T21:37:06.360000,397,20,S,X,ST17
2000-12-13T21:37:04.020000,397,21,S,X,ST19
2000-12-13T21:37:04.680000,397,22,P,X,ST23
2000-12-13T21:37:07.130000,397,23,S,X,ST23
2000-12-13T21:37:02.670000,397,24,P,X,ST24
2000-12-13T21:37:04.780000,397,25,P,X,ST25
2000-12-13T21:37:02.520000,397,26,P,X,ST26
2000-12-13T21:37:03.570000,397,27,S,X,ST26
2000-12-13T21:38:09.150000,398,1,S,X,ST0 
2000-12-13T21:38:04.260000,398,2,P,X,ST1 
2000-12-13T21:38:11.420000,398,3,P,X,ST2 
2000-12-13T21:38:18.520000,398,4,S,X,ST2 
2000-12-13T21:38:08.030000,398,5,P,X,ST3 
2000-12-13T21:38:12.900000,398,6,S,X,ST3 
2000-12-13T21:38:09.780000,398,7,S,X,ST4 
2000-12-13T21:38:10.270000,398,8,S,X,ST6 
2000-12-13T21:38:05.130000,398,9,P,X,ST7 
2000-12-13T21:38:06.160000,398,10,P,X,ST8 
2000-12-13T21:38:10.080000,398,11,S,X,ST8 
2000-12-13T21:38:07.240000,398,12,P,X,ST9 
2000-12-13T21:38:08.130000,398,13,P,X,ST10
2000-12-13T21:38:10.060000,398,14,P,X,ST11
2000-12-13T21:38:16.640000,398,15,S,X,ST11
2000-12-13T21:38:06.370000,398,16,P,X,ST12
2000-12-13T21:38:04.890000,398,17,P,X,ST14
2000-12-13T21:38:03.410000,398,18,P,X,ST15
2000-12-13T21:38:05.720000,398,19,P,X,ST16
2000-12-13T21:38:05.870000,398,20,P,X,ST17
2000-12-13T21:38:05.720000,398,21,S,X,ST18
2000-12-13T21:38:06.020000,398,22,P,X,ST20
2000-12-13T21:38:05.350000,398,23,S,X,ST21
2000-12-13T21:38:02.950000,398,24,P,X,ST23
2000-12-13T21:38:04.640000,398,25,P,X,ST24
2000-12-13T21:38:07.220000,398,26,S,X,ST24
2000-12-13T21:38:04.620000,398,27,P,X,ST26
2000-12-13T21:38:07.150000,398,28,S,X,ST26
2000-12-13T21:39:10.630000,399,1,P,X,ST0 
2000-12-13T21:39:04.650000,399,2,P,X,ST1 
2000-12-13T21:39:07.100000,399,3,S,X,ST1 
2000-12-13T21:39:07.550000,399,4,P,X,ST2 
2000-12-13T21:39:12.170000,399,5,S,X,ST2 
2000-12-13T21:39:03.710000,399,6,P,X,ST3 
2000-12-13T21:39:09.720000,399,7,P,X,ST4 
2000-12-13T21:39:15.950000,399,8,S,X,ST4 
2000-12-13T21:39:05.650000,399,9,P,X,ST5 
2000-12-13T21:39:08.910000,399,10,S,X,ST5 
2000-12-13T21:39:07.620000,399,11,P,X,ST6 
2000-12-13T21:39:12.120000,399,12,S,X,ST6 
2000-12-13T21:39:06.570000,399,13,P,X,ST7 
2000-12-13T21:39:10.630000,399,14,S,X,ST7 
2000-12-13T21:39:08.010000,399,15,S,X,ST8 
2000-12-13T21:39:08.360000,399,16,P,X,ST9 
2000-12-13T21:39:13.540000,399,17,S,X,ST9 
2000-12-13T21:39:03.500000,399,18,P,X,ST10
2000-12-13T21:39:05.670000,399,19,P,X,ST11
2000-12-13T21:39:09.060000,399,20,S,X,ST11
2000-12-13T21:39:02.310000,399,21,P,X,ST12
2000-12-13T21:39:07.790000,399,22,P,X,ST13
2000-12-13T21:39:10.690000,399,23,S,X,ST14
2000-12-13T21:39:12.330000,399,24,S,X,ST15
2000-12-13T21:39:16.540000,399,25,S,X,ST16
2000-12-13T21:39:10.290000,399,26,P,X,ST17
2000-12-13T21:39:16.830000,399,27,S,X,ST17
2000-12-13T21:39:08.410000,399,28,P,X,ST18
2000-12-13T21:39:07.770000,399,29,P,X,ST19
2000-12-13T21:39:12.510000,399,30,S,X,ST19
2000-12-13T21:39:05.350000,399,31,P,X,ST21
2000-12-13T21:39:02.600000,399,32,P,X,ST22
2000-12-13T21:39:06.160000,399,33,P,X,ST23
2000-12-13T21:39:09.850000,399,34,S,X,ST23
2000-12-13T21:39:09.330000,399,35,P,X,ST24
2000-12-13T21:39:15.030000,399,36,S,X,ST24
2000-12-13T21:39:06.410000,399,37,P,X,ST25
2000-12-13T21:39:10.270000,399,38,S,X,ST25
2000-12-13T21:39:09.350000,399,39,P,X,ST26
2000-12-13T21:40:09.170000,400,1,S,X,ST0 
2000-12-13T21:40:13.080000,400,2,P,X,ST2 
2000-12-13T21:40:21.620000,400,3,S,X,ST2 
2000-12-13T21:40:09.030000,400,4,P,X,ST3 
2000-12-13T21:40:14.890000,400,5,S,X,ST3 
2000-12-13T21:40:04.200000,400,6,P,X,ST4 
2000-12-13T21:40:06.380000,400,7,S,X,ST4 
2000-12-13T21:40:16.500000,400,8,S,X,ST5 
2000-12-13T21:40:08.270000,400,9,P,X,ST6 
2000-12-13T21:40:13.450000,400,10,S,X,ST6 
2000-12-13T21:40:04.740000,400,11,P,X,ST7 
2000-12-13T21:40:06.280000,400,12,P,X,ST9 
2000-12-13T21:40:11.180000,400,13,P,X,ST11
2000-12-13T21:40:18.760000,400,14,S,X,ST11
2000-12-13T21:40:07.850000,400,15,P,X,ST12
2000-12-13T21:40:12.850000,400,16,S,X,ST12
2000-12-13T21:40:04.430000,400,17,P,X,ST13
2000-12-13T21:40:06.900000,400,18,S,X,ST13
2000-12-13T21:40:10.810000,400,19,S,X,ST14
2000-12-13T21:40:03.180000,400,20,S,X,ST15
2000-12-13T21:40:06.080000,400,21,S,X,ST16
2000-12-13T21:40:03.130000,400,22,P,X,ST18
2000-12-13T21:40:04.700000,400,23,S,X,ST18
2000-12-13T21:40:03.380000,400,24,P,X,ST19
2000-12-13T21:40:05.490000,400,25,S,X,ST19
2000-12-13T21:40:11.770000,400,26,S,X,ST20
2000-12-13T21:40:04.810000,400,27,P,X,ST21
2000-12-13T21:40:07.400000,400,28,P,X,ST22
2000-12-13T21:40:12.090000,400,29,S,X,ST22
2000-12-13T21:40:03.850000,400,30,P,X,ST23
2000-12-13T21:40:06.520000,400,31,S,X,ST23
2000-12-13T21:40:05.060000,400,32,P,X,ST24
2000-12-13T21:40:03.400000,400,33,P,X,ST25
2000-12-13T21:40:04.520000,400,34,P,X,ST26
2000-12-13T21:41:03.740000,401,1,P,X,ST1 
2000-12-13T21:41:08.410000,401,2,P,X,ST2 
2000-12-13T21:41:13.640000,401,3,S,X,ST2 
2000-12-13T21:41:04.340000,401,4,P,X,ST3 
2000-12-13T21:41:08.520000,401,5,P,X,ST4 
2000-12-13T21:41:13.970000,401,6,S,X,ST4 
2000-12-13T21:41:06.120000,401,7,P,X,ST5 
2000-12-13T21:41:05.400000,401,8,P,X,ST7 
2000-12-13T21:41:07.340000,401,9,P,X,ST9 
2000-12-13T21:41:10.520000,401,10,S,X,ST11
2000-12-13T21:41:06.260000,401,11,P,X,ST14
2000-12-13T21:41:06.410000,401,12,P,X,ST15
2000-12-13T21:41:08.870000,401,13,P,X,ST16
2000-12-13T21:41:09.320000,401,14,P,X,ST17
2000-12-13T21:41:15.160000,401,15,S,X,ST17
2000-12-13T21:41:07.220000,401,16,P,X,ST18
2000-12-13T21:41:11.700000,401,17,S,X,ST18
2000-12-13T21:41:04.310000,401,18,P,X,ST21
2000-12-13T21:41:02.700000,401,19,P,X,ST22
2000-12-13T21:41:03.870000,401,20,S,X,ST22
2000-12-13T21:41:05.000000,401,21,P,X,ST23
2000-12-13T21:41:07.890000,401,22,S,X,ST23
2000-12-13T21:41:13.330000,401,23,S,X,ST24
2000-12-13T21:42:10.320000,402,1,P,X,ST0 
2000-12-13T21:42:13.560000,402,2,S,X,ST2 
2000-12-13T21:42:03.530000,402,3,P,X,ST3 
2000-12-13T21:42:14.740000,402,4,S,X,ST4 
2000-12-13T21:42:06.410000,402,5,P,X,ST5 
2000-12-13T21:42:10.170000,402,6,S,X,ST5 
2000-12-13T21:42:08.150000,402,7,P,X,ST6 
2000-12-13T21:42:04.140000,402,8,P,X,ST8 
2000-12-13T21:42:06.480000,402,9,S,X,ST8 
2000-12-13T21:42:11.910000,402,10,S,X,ST9 
2000-12-13T21:42:03.890000,402,11,P,X,ST10
2000-12-13T21:42:09.180000,402,12,S,X,ST11
2000-12-13T21:42:07.150000,402,13,P,X,ST14
2000-12-13T21:42:11.570000,402,14,S,X,ST15
2000-12-13T21:42:09.390000,402,15,P,X,ST16
2000-12-13T21:42:15.450000,402,16,S,X,ST16
2000-12-13T21:42:13.320000,402,17,S,X,ST19
2000-12-13T21:42:02.770000,402,18,P,X,ST20
2000-12-13T21:42:03.940000,402,19,S,X,ST20
2000-12-13T21:42:05.090000,402,20,P,X,ST21
2000-12-13T21:42:09.190000,402,21,S,X,ST21
2000-12-13T21:42:09.190000,402,22,S,X,ST23
2000-12-13T21:42:09.080000,402,23,P,X,ST24
2000-12-13T21:42:14.690000,402,24,S,X,ST26
2000-12-13T21:43:21.400000,403,1,S,X,ST2 
2000-12-13T21:43:10.110000,403,2,P,X,ST3 
2000-12-13T21:43:07.040000,403,3,P,X,ST6 
2000-12-13T21:43:11.340000,403,4,S,X,ST6 
2000-12-13T21:43:06.700000,403,5,P,X,ST7 
2000-12-13T21:43:10.890000,403,6,S,X,ST7 
2000-12-13T21:43:10.180000,403,7,P,X,ST10
2000-12-13T21:43:16.660000,403,8,S,X,ST10
2000-12-13T21:43:08.360000,403,9,P,X,ST12
2000-12-13T21:43:02.630000,403,10,P,X,ST13
2000-12-13T21:43:03.810000,403,11,S,X,ST13
2000-12-13T21:43:04.380000,403,12,P,X,ST17
2000-12-13T21:43:02.510000,403,13,P,X,ST18
2000-12-13T21:43:09.010000,403,14,P,X,ST20
2000-12-13T21:43:13.150000,403,15,S,X,ST20
2000-12-13T21:43:08.670000,403,16,S,X,ST21
2000-12-13T21:43:04.520000,403,17,P,X,ST23
2000-12-13T21:43:06.890000,403,18,S,X,ST23
2000-12-13T21:43:04.590000,403,19,P,X,ST25
2000-12-13T21:43:07.090000,403,20,S,X,ST25
2000-12-13T21:43:02.550000,403,21,P,X,ST26
2000-12-13T21:43:03.550000,403,22,S,X,ST26
2000-12-13T21:44:05.830000,404,1,P,X,ST0 
2000-12-13T21:44:05.700000,404,2,P,X,ST1 
2000-12-13T21:44:13.070000,404,3,P,X,ST2 
2000-12-13T21:44:21.610000,404,4,S,X,ST2 
2000-12-13T21:44:09.060000,404,5,P,X,ST3 
2000-12-13T21:44:04.210000,404,6,P,X,ST4 
2000-12-13T21:44:06.410000,404,7,S,X,ST4 
2000-12-13T21:44:10.010000,404,8,P,X,ST5 
2000-12-13T21:44:07.630000,404,9,S,X,ST7 
2000-12-13T21:44:06.710000,404,10,P,X,ST8 
2000-12-13T21:44:06.260000,404,11,P,X,ST9 
2000-12-13T21:44:11.140000,404,12,P,X,ST11
2000-12-13T21:44:18.610000,404,13,S,X,ST11
2000-12-13T21:44:07.870000,404,14,P,X,ST12
2000-12-13T21:44:04.400000,404,15,P,X,ST13
2000-12-13T21:44:06.920000,404,16,S,X,ST13
2000-12-13T21:44:06.760000,404,17,P,X,ST14
2000-12-13T21:44:12.100000,404,18,S,X,ST14
2000-12-13T21:44:02.330000,404,19,P,X,ST15
2000-12-13T21:44:04.020000,404,20,P,X,ST16
2000-12-13T21:44:10.340000,404,21,S,X,ST17
2000-12-13T21:44:05.330000,404,22,S,X,ST19
2000-12-13T21:44:11.720000,404,23,S,X,ST20
