,idx1,idx2,hori,vert
1727,48,217,0.9813285829452578,0.6346872444029068
1728,48,227,1.5198027486082026,1.2951074482114782
1729,48,245,0.7093791815931751,0.9682959944377253
1730,48,247,1.161184856647162,0.9814950146798983
1731,48,269,1.3971977359053567,0.4889000304559486
1732,48,275,0.4058000750336085,0.11691156800374665
1733,48,294,0.3617484757369217,0.30795065220978723
1734,48,296,1.6214562429929655,0.6809839642510124
1735,48,306,1.8269514672455043,1.1048603672118442
1736,48,318,1.6430611312296182,0.8959597403945226
1737,48,334,0.4135384026345196,0.6880014935332438
1738,48,373,1.4519914609354492,0.20091065201221137
1739,48,428,1.7174450415339961,0.5238334812627908
1740,48,475,1.7430364921856607,0.5924259045803265
1741,48,490,1.4325591029058988,0.39755058253795866
1742,48,492,0.8144983294090108,1.3282442858506802
1743,48,513,0.9059446038073333,1.308393115447696
1744,48,530,1.8910827825939136,1.3150254091703537
1745,48,538,1.4344864820010763,1.509729797843691
1746,48,541,1.837906026253115,0.831194740014871
1747,48,549,0.5364362693804778,0.26186053108491614
1748,48,561,0.7124478544087823,0.8718512775805247
1749,48,569,0.48890509449900066,0.06905857466868838
1750,48,581,1.9596908182290311,1.8155541131257305
1751,48,587,1.7966548745111692,0.9915208403026045
1752,48,620,1.9749436509817377,1.26967732387266
1753,48,630,0.7520920459368055,0.23163963926225187
1754,48,634,1.6239385780054088,1.3223288082802647
1755,48,642,1.7602179960284505,0.02598269852505473
1756,48,664,1.9919675246997541,0.8120478416492224
1757,48,720,0.5537809397215031,0.5221329898040458
1758,48,724,1.1092918030358028,1.016048987610073
1759,48,729,0.6458741265439039,0.5837081602195103
1760,48,745,1.7366363971806438,1.2092256922586058
1761,48,755,0.9050241270692424,0.158726562337386
1762,48,761,1.942746255769778,0.9024549064324747
1763,48,764,1.7209824265702862,1.119318430163621
1764,48,773,1.863106705757571,0.6282866806229722
1765,48,800,1.929165642509339,0.6266884576105695
1766,48,811,1.2486668960212313,0.38135886812869646
1767,48,823,1.7973978075196118,0.8997896320142973
1768,48,827,1.817862444567169,0.9965538603180321
1769,48,832,1.5976380258868732,0.8344390889757269
1770,48,857,0.8775423374396886,0.8816364888323951
1771,48,861,1.3504735676639625,0.3722572472649772
1772,48,869,1.5791094432198354,1.4376309517885493
1773,48,874,1.6325245840564784,1.4013697960681784
1774,48,887,1.9542405036889416,0.7350476717622223
1775,48,900,0.6531757282005415,0.8966163538462897
1776,48,901,1.8167097251701283,1.632396930571649
1777,48,902,1.8885585861949408,0.8937484257309625
1778,48,917,1.9388869309033865,1.5545242674924338
1779,48,918,1.8661418105527068,1.1417398647277806
1780,48,924,1.2377990534700458,0.40101980012170313
1781,48,926,1.70247292263677,1.0036302774638426
1782,48,932,1.9740655202614235,0.544739402914849
1783,48,956,0.6876078272317411,0.7570021726541672
1784,48,957,0.9059589456226923,0.9735013492541875
1785,48,979,1.6109473990711778,0.6613023763143429
1786,48,981,1.9911462118672947,0.6341222554271444
1787,48,992,1.4096885077246974,0.8208954251720606
1788,48,996,1.7552964195171366,1.3848138023831271
1789,48,997,1.959545788662484,1.2243938448848968
1790,49,49,0.0,0.0
1791,49,65,0.9483752731646019,0.4029434741256127
1792,49,213,0.11162374725152402,0.3464607551207955
1793,49,235,1.439598841767025,0.26792962525791697
1794,49,310,0.9031196955638647,1.0164668707740694
1795,49,311,0.402987504435293,0.07926484862310554
1796,49,321,0.5967229397554111,0.12354707876415341
1797,49,346,1.7300962339031036,0.44824017843955244
1798,49,399,0.7006969072410171,0.027968778091968488
