time,evid,arid,phase,network,station
2000-12-13T20:21:06.010000,321,34,P,X,ST25
2000-12-13T20:21:09.590000,321,35,S,X,ST25
2000-12-13T20:21:14.570000,321,36,S,X,ST26
2000-12-13T20:22:05.480000,322,1,P,X,ST0 
2000-12-13T20:22:05.510000,322,2,P,X,ST1 
2000-12-13T20:22:08.880000,322,3,S,X,ST1 
2000-12-13T20:22:21.120000,322,4,S,X,ST2 
2000-12-13T20:22:08.660000,322,5,P,X,ST3 
2000-12-13T20:22:09.550000,322,6,P,X,ST5 
2000-12-13T20:22:15.470000,322,7,S,X,ST5 
2000-12-13T20:22:07.990000,322,8,P,X,ST6 
2000-12-13T20:22:07.380000,322,9,S,X,ST7 
2000-12-13T20:22:06.510000,322,10,P,X,ST8 
2000-12-13T20:22:10.610000,322,11,S,X,ST8 
2000-12-13T20:22:09.070000,322,12,P,X,ST10
2000-12-13T20:22:14.850000,322,13,S,X,ST10
2000-12-13T20:22:18.160000,322,14,S,X,ST11
2000-12-13T20:22:07.570000,322,15,P,X,ST12
2000-12-13T20:22:12.220000,322,16,S,X,ST12
2000-12-13T20:22:04.270000,322,17,P,X,ST13
2000-12-13T20:22:06.640000,322,18,S,X,ST13
2000-12-13T20:22:02.880000,322,19,S,X,ST15
2000-12-13T20:22:03.730000,322,20,P,X,ST16
2000-12-13T20:22:05.570000,322,21,S,X,ST16
2000-12-13T20:22:06.350000,322,22,P,X,ST17
2000-12-13T20:22:10.070000,322,23,S,X,ST17
2000-12-13T20:22:02.980000,322,24,P,X,ST18
2000-12-13T20:22:04.480000,322,25,S,X,ST18
2000-12-13T20:22:03.400000,322,26,P,X,ST19
2000-12-13T20:22:05.060000,322,27,S,X,ST19
2000-12-13T20:22:11.980000,322,28,S,X,ST20
2000-12-13T20:22:07.220000,322,29,P,X,ST22
2000-12-13T20:22:11.740000,322,30,S,X,ST22
2000-12-13T20:22:04.900000,322,31,P,X,ST24
2000-12-13T20:22:03.390000,322,32,P,X,ST25
2000-12-13T20:22:04.350000,322,33,P,X,ST26
2000-12-13T20:23:09.340000,323,1,S,X,ST0 
2000-12-13T20:23:03.750000,323,2,P,X,ST1 
2000-12-13T20:23:05.590000,323,3,S,X,ST1 
2000-12-13T20:23:17.950000,323,4,S,X,ST2 
2000-12-13T20:23:07.470000,323,5,P,X,ST3 
2000-12-13T20:23:05.900000,323,6,P,X,ST4 
2000-12-13T20:23:07.660000,323,7,P,X,ST5 
2000-12-13T20:23:12.150000,323,8,S,X,ST5 
2000-12-13T20:23:06.250000,323,9,P,X,ST6 
2000-12-13T20:23:09.990000,323,10,S,X,ST6 
2000-12-13T20:23:07.350000,323,11,S,X,ST7 
2000-12-13T20:23:05.580000,323,12,P,X,ST8 
2000-12-13T20:23:06.810000,323,13,P,X,ST9 
2000-12-13T20:23:09.550000,323,14,P,X,ST11
2000-12-13T20:23:15.880000,323,15,S,X,ST11
2000-12-13T20:23:05.960000,323,16,P,X,ST12
2000-12-13T20:23:09.380000,323,17,S,X,ST12
2000-12-13T20:23:03.510000,323,18,P,X,ST13
2000-12-13T20:23:05.200000,323,19,S,X,ST13
2000-12-13T20:23:04.950000,323,20,P,X,ST14
2000-12-13T20:23:03.060000,323,21,P,X,ST15
2000-12-13T20:23:04.540000,323,22,S,X,ST15
2000-12-13T20:23:05.620000,323,23,P,X,ST16
2000-12-13T20:23:03.610000,323,24,P,X,ST18
2000-12-13T20:23:05.430000,323,25,S,X,ST18
2000-12-13T20:23:03.090000,323,26,P,X,ST19
2000-12-13T20:23:04.550000,323,27,S,X,ST19
2000-12-13T20:23:05.640000,323,28,P,X,ST20
2000-12-13T20:23:08.980000,323,29,S,X,ST20
2000-12-13T20:23:02.160000,323,30,P,X,ST23
2000-12-13T20:23:04.830000,323,31,P,X,ST24
2000-12-13T20:23:02.410000,323,32,P,X,ST25
2000-12-13T20:23:03.420000,323,33,S,X,ST25
2000-12-13T20:23:04.720000,323,34,P,X,ST26
2000-12-13T20:23:07.240000,323,35,S,X,ST26
2000-12-13T20:24:07.630000,324,1,S,X,ST0 
2000-12-13T20:24:04.810000,324,2,P,X,ST1 
2000-12-13T20:24:11.780000,324,3,P,X,ST2 
2000-12-13T20:24:08.610000,324,4,P,X,ST3 
2000-12-13T20:24:13.940000,324,5,S,X,ST3 
2000-12-13T20:24:06.090000,324,6,P,X,ST4 
2000-12-13T20:24:09.470000,324,7,S,X,ST4 
2000-12-13T20:24:08.260000,324,8,P,X,ST5 
2000-12-13T20:24:06.080000,324,9,P,X,ST6 
2000-12-13T20:24:05.770000,324,10,P,X,ST7 
2000-12-13T20:24:06.870000,324,11,P,X,ST8 
2000-12-13T20:24:07.720000,324,12,P,X,ST9 
2000-12-13T20:24:08.760000,324,13,P,X,ST10
2000-12-13T20:24:10.660000,324,14,P,X,ST11
2000-12-13T20:24:17.790000,324,15,S,X,ST11
2000-12-13T20:24:06.900000,324,16,P,X,ST12
2000-12-13T20:24:11.000000,324,17,S,X,ST12
2000-12-13T20:24:04.790000,324,18,P,X,ST14
2000-12-13T20:24:03.120000,324,19,P,X,ST15
2000-12-13T20:24:05.250000,324,20,P,X,ST16
2000-12-13T20:24:05.010000,324,21,P,X,ST17
2000-12-13T20:24:07.690000,324,22,S,X,ST17
2000-12-13T20:24:02.780000,324,23,P,X,ST18
2000-12-13T20:24:03.900000,324,24,S,X,ST18
2000-12-13T20:24:02.040000,324,25,P,X,ST19
2000-12-13T20:24:02.660000,324,26,S,X,ST19
2000-12-13T20:24:06.790000,324,27,P,X,ST20
2000-12-13T20:24:10.790000,324,28,S,X,ST20
2000-12-13T20:24:04.220000,324,29,P,X,ST21
2000-12-13T20:24:06.380000,324,30,S,X,ST21
2000-12-13T20:24:06.950000,324,31,P,X,ST22
2000-12-13T20:24:11.110000,324,32,S,X,ST22
2000-12-13T20:24:03.210000,324,33,P,X,ST23
2000-12-13T20:24:03.590000,324,34,P,X,ST24
2000-12-13T20:24:03.580000,324,35,P,X,ST26
2000-12-13T20:25:08.580000,325,1,S,X,ST0 
2000-12-13T20:25:05.190000,325,2,P,X,ST1 
2000-12-13T20:25:08.120000,325,3,S,X,ST1 
2000-12-13T20:25:12.360000,325,4,P,X,ST2 
2000-12-13T20:25:20.320000,325,5,S,X,ST2 
2000-12-13T20:25:08.190000,325,6,P,X,ST3 
2000-12-13T20:25:13.300000,325,7,S,X,ST3 
2000-12-13T20:25:07.710000,325,8,P,X,ST6 
2000-12-13T20:25:04.410000,325,9,P,X,ST7 
2000-12-13T20:25:06.170000,325,10,P,X,ST8 
2000-12-13T20:25:09.760000,325,11,S,X,ST8 
2000-12-13T20:25:13.870000,325,12,S,X,ST10
2000-12-13T20:25:07.180000,325,13,P,X,ST12
2000-12-13T20:25:06.390000,325,14,P,X,ST14
2000-12-13T20:25:10.130000,325,15,S,X,ST14
2000-12-13T20:25:02.490000,325,16,P,X,ST15
2000-12-13T20:25:06.240000,325,17,P,X,ST17
2000-12-13T20:25:09.750000,325,18,S,X,ST17
2000-12-13T20:25:03.260000,325,19,P,X,ST18
2000-12-13T20:25:04.860000,325,20,S,X,ST18
2000-12-13T20:25:03.440000,325,21,P,X,ST19
2000-12-13T20:25:06.310000,325,22,S,X,ST19
2000-12-13T20:25:06.620000,325,23,P,X,ST20
2000-12-13T20:25:10.590000,325,24,S,X,ST20
2000-12-13T20:25:04.360000,325,25,P,X,ST21
2000-12-13T20:25:06.760000,325,26,P,X,ST22
2000-12-13T20:25:05.450000,325,27,S,X,ST23
2000-12-13T20:25:04.840000,325,28,P,X,ST24
2000-12-13T20:25:07.570000,325,29,S,X,ST24
2000-12-13T20:25:03.170000,325,30,P,X,ST25
2000-12-13T20:25:06.840000,325,31,S,X,ST26
2000-12-13T20:26:10.570000,326,1,P,X,ST0 
2000-12-13T20:26:04.780000,326,2,P,X,ST1 
2000-12-13T20:26:06.630000,326,3,P,X,ST2 
2000-12-13T20:26:03.730000,326,4,P,X,ST3 
2000-12-13T20:26:05.450000,326,5,S,X,ST3 
2000-12-13T20:26:07.090000,326,6,P,X,ST6 
2000-12-13T20:26:05.370000,326,7,P,X,ST8 
2000-12-13T20:26:14.500000,326,8,S,X,ST9 
2000-12-13T20:26:05.110000,326,9,P,X,ST11
2000-12-13T20:26:08.330000,326,10,S,X,ST11
2000-12-13T20:26:02.040000,326,11,P,X,ST12
2000-12-13T20:26:04.010000,326,12,S,X,ST12
2000-12-13T20:26:07.880000,326,13,P,X,ST13
2000-12-13T20:26:12.620000,326,14,S,X,ST13
2000-12-13T20:26:06.550000,326,15,P,X,ST14
2000-12-13T20:26:10.220000,326,16,S,X,ST14
2000-12-13T20:26:12.620000,326,17,S,X,ST15
2000-12-13T20:26:17.180000,326,18,S,X,ST16
2000-12-13T20:26:10.250000,326,19,P,X,ST17
2000-12-13T20:26:16.530000,326,20,S,X,ST17
2000-12-13T20:26:07.870000,326,21,P,X,ST19
2000-12-13T20:26:13.440000,326,22,S,X,ST19
2000-12-13T20:26:04.260000,326,23,P,X,ST20
2000-12-13T20:26:06.080000,326,24,S,X,ST20
2000-12-13T20:26:05.510000,326,25,P,X,ST21
2000-12-13T20:26:03.120000,326,26,P,X,ST22
2000-12-13T20:26:09.270000,326,27,P,X,ST24
2000-12-13T20:26:14.960000,326,28,S,X,ST24
2000-12-13T20:26:06.580000,326,29,P,X,ST25
2000-12-13T20:27:06.760000,327,1,P,X,ST0 
2000-12-13T20:27:10.900000,327,2,S,X,ST0 
2000-12-13T20:27:02.830000,327,3,P,X,ST1 
2000-12-13T20:27:10.060000,327,4,P,X,ST2 
2000-12-13T20:27:16.390000,327,5,S,X,ST2 
2000-12-13T20:27:06.810000,327,6,P,X,ST5 
2000-12-13T20:27:10.750000,327,7,S,X,ST5 
2000-12-13T20:27:04.610000,327,8,P,X,ST7 
2000-12-13T20:27:07.250000,327,9,S,X,ST7 
2000-12-13T20:27:04.930000,327,10,P,X,ST8 
2000-12-13T20:27:07.780000,327,11,S,X,ST8 
2000-12-13T20:27:06.840000,327,12,P,X,ST9 
2000-12-13T20:27:11.040000,327,13,S,X,ST9 
2000-12-13T20:27:06.660000,327,14,P,X,ST10
2000-12-13T20:27:10.670000,327,15,S,X,ST10
2000-12-13T20:27:08.600000,327,16,P,X,ST11
2000-12-13T20:27:14.200000,327,17,S,X,ST11
2000-12-13T20:27:04.960000,327,18,P,X,ST12
2000-12-13T20:27:04.710000,327,19,P,X,ST14
2000-12-13T20:27:06.410000,327,20,P,X,ST16
2000-12-13T20:27:06.670000,327,21,P,X,ST17
2000-12-13T20:27:04.540000,327,22,P,X,ST18
2000-12-13T20:27:07.180000,327,23,S,X,ST18
2000-12-13T20:27:06.200000,327,24,S,X,ST19
2000-12-13T20:27:07.200000,327,25,S,X,ST20
2000-12-13T20:27:03.450000,327,26,S,X,ST21
2000-12-13T20:27:04.800000,327,27,P,X,ST22
2000-12-13T20:27:02.480000,327,28,P,X,ST23
2000-12-13T20:27:03.540000,327,29,S,X,ST23
2000-12-13T20:27:05.500000,327,30,P,X,ST24
2000-12-13T20:27:08.620000,327,31,S,X,ST24
2000-12-13T20:27:02.970000,327,32,P,X,ST25
2000-12-13T20:27:05.560000,327,33,P,X,ST26
2000-12-13T20:27:08.650000,327,34,S,X,ST26
2000-12-13T20:28:10.290000,328,1,P,X,ST2 
2000-12-13T20:28:16.690000,328,2,S,X,ST2 
2000-12-13T20:28:06.610000,328,3,P,X,ST3 
2000-12-13T20:28:06.350000,328,4,P,X,ST4 
2000-12-13T20:28:10.340000,328,5,S,X,ST4 
2000-12-13T20:28:11.070000,328,6,S,X,ST5 
2000-12-13T20:28:09.650000,328,7,S,X,ST6 
2000-12-13T20:28:04.910000,328,8,P,X,ST8 
2000-12-13T20:28:10.810000,328,9,S,X,ST9 
2000-12-13T20:28:06.810000,328,10,P,X,ST10
2000-12-13T20:28:08.700000,328,11,P,X,ST11
2000-12-13T20:28:05.070000,328,12,P,X,ST12
2000-12-13T20:28:07.970000,328,13,S,X,ST12
2000-12-13T20:28:04.780000,328,14,P,X,ST14
2000-12-13T20:28:07.440000,328,15,S,X,ST14
2000-12-13T20:28:06.250000,328,16,P,X,ST16
2000-12-13T20:28:09.850000,328,17,S,X,ST16
2000-12-13T20:28:04.420000,328,18,P,X,ST18
2000-12-13T20:28:03.860000,328,19,P,X,ST19
2000-12-13T20:28:04.740000,328,20,P,X,ST20
2000-12-13T20:28:07.360000,328,21,S,X,ST20
2000-12-13T20:28:04.950000,328,22,P,X,ST22
2000-12-13T20:28:02.310000,328,23,P,X,ST23
2000-12-13T20:28:05.470000,328,24,P,X,ST24
2000-12-13T20:28:08.510000,328,25,S,X,ST24
2000-12-13T20:28:04.040000,328,26,S,X,ST25
2000-12-13T20:28:05.410000,328,27,P,X,ST26
2000-12-13T20:28:08.530000,328,28,S,X,ST26
2000-12-13T20:29:09.820000,329,1,P,X,ST0 
2000-12-13T20:29:15.760000,329,2,S,X,ST0 
2000-12-13T20:29:04.110000,329,3,P,X,ST1 
2000-12-13T20:29:06.210000,329,4,S,X,ST1 
2000-12-13T20:29:07.770000,329,5,P,X,ST2 
2000-12-13T20:29:04.910000,329,6,S,X,ST3 
2000-12-13T20:29:08.630000,329,7,P,X,ST4 
2000-12-13T20:29:05.640000,329,8,P,X,ST5 
2000-12-13T20:29:07.400000,329,9,P,X,ST6 
2000-12-13T20:29:12.560000,329,10,S,X,ST6 
2000-12-13T20:29:05.610000,329,11,P,X,ST7 
2000-12-13T20:29:08.830000,329,12,S,X,ST7 
2000-12-13T20:29:03.940000,329,13,P,X,ST8 
2000-12-13T20:29:07.260000,329,14,P,X,ST9 
2000-12-13T20:29:03.610000,329,15,P,X,ST10
2000-12-13T20:29:05.470000,329,16,P,X,ST11
2000-12-13T20:29:02.860000,329,17,P,X,ST12
2000-12-13T20:29:03.990000,329,18,S,X,ST12
2000-12-13T20:29:11.730000,329,19,S,X,ST13
2000-12-13T20:29:10.460000,329,20,S,X,ST14
2000-12-13T20:29:06.790000,329,21,P,X,ST15
2000-12-13T20:29:10.920000,329,22,S,X,ST15
2000-12-13T20:29:02.420000,329,23,P,X,ST20
2000-12-13T20:29:04.670000,329,24,P,X,ST21
2000-12-13T20:29:05.420000,329,25,P,X,ST23
2000-12-13T20:29:08.660000,329,26,P,X,ST24
2000-12-13T20:29:13.930000,329,27,S,X,ST24
2000-12-13T20:29:05.590000,329,28,P,X,ST25
2000-12-13T20:29:08.630000,329,29,P,X,ST26
2000-12-13T20:30:09.700000,330,1,P,X,ST0 
2000-12-13T20:30:15.560000,330,2,S,X,ST0 
2000-12-13T20:30:03.930000,330,3,P,X,ST1 
2000-12-13T20:30:08.020000,330,4,P,X,ST2 
2000-12-13T20:30:12.990000,330,5,S,X,ST2 
2000-12-13T20:30:05.350000,330,6,S,X,ST3 
2000-12-13T20:30:07.370000,330,7,P,X,ST6 
2000-12-13T20:30:05.340000,330,8,P,X,ST7 
2000-12-13T20:30:03.800000,330,9,P,X,ST8 
2000-12-13T20:30:05.790000,330,10,S,X,ST8 
2000-12-13T20:30:03.910000,330,11,P,X,ST10
2000-12-13T20:30:05.700000,330,12,P,X,ST11
2000-12-13T20:30:03.000000,330,13,P,X,ST12
2000-12-13T20:30:07.110000,330,14,P,X,ST13
2000-12-13T20:30:11.570000,330,15,S,X,ST13
2000-12-13T20:30:06.500000,330,16,P,X,ST14
2000-12-13T20:30:06.560000,330,17,P,X,ST15
2000-12-13T20:30:10.570000,330,18,S,X,ST15
2000-12-13T20:30:08.910000,330,19,P,X,ST16
2000-12-13T20:30:09.530000,330,20,P,X,ST17
2000-12-13T20:30:15.480000,330,21,S,X,ST17
2000-12-13T20:30:07.410000,330,22,P,X,ST18
2000-12-13T20:30:11.920000,330,23,S,X,ST18
2000-12-13T20:30:11.070000,330,24,S,X,ST19
2000-12-13T20:30:02.520000,330,25,P,X,ST20
2000-12-13T20:30:04.460000,330,26,P,X,ST21
2000-12-13T20:30:02.530000,330,27,P,X,ST22
2000-12-13T20:30:05.220000,330,28,P,X,ST23
2000-12-13T20:30:13.610000,330,29,S,X,ST24
2000-12-13T20:30:08.470000,330,30,P,X,ST26
2000-12-13T20:30:13.580000,330,31,S,X,ST26
2000-12-13T20:31:05.330000,331,1,P,X,ST0 
2000-12-13T20:31:08.080000,331,2,S,X,ST0 
2000-12-13T20:31:09.000000,331,3,P,X,ST3 
2000-12-13T20:31:14.530000,331,4,S,X,ST3 
2000-12-13T20:31:06.250000,331,5,P,X,ST4 
2000-12-13T20:31:09.700000,331,6,S,X,ST4 
2000-12-13T20:31:08.660000,331,7,P,X,ST5 
2000-12-13T20:31:06.510000,331,8,P,X,ST6 
2000-12-13T20:31:10.400000,331,9,S,X,ST6 
2000-12-13T20:31:06.110000,331,10,P,X,ST7 
2000-12-13T20:31:09.690000,331,11,S,X,ST7 
2000-12-13T20:31:07.220000,331,12,P,X,ST8 
2000-12-13T20:31:11.760000,331,13,S,X,ST8 
2000-12-13T20:31:08.000000,331,14,P,X,ST9 
2000-12-13T20:31:13.010000,331,15,S,X,ST9 
2000-12-13T20:31:11.160000,331,16,P,X,ST11
2000-12-13T20:31:07.410000,331,17,P,X,ST12
2000-12-13T20:31:11.780000,331,18,S,X,ST12
2000-12-13T20:31:02.080000,331,19,P,X,ST13
2000-12-13T20:31:05.230000,331,20,P,X,ST14
2000-12-13T20:31:08.070000,331,21,S,X,ST14
2000-12-13T20:31:08.360000,331,22,S,X,ST16
2000-12-13T20:31:08.290000,331,23,S,X,ST17
2000-12-13T20:31:02.570000,331,24,P,X,ST18
2000-12-13T20:31:01.560000,331,25,P,X,ST19
2000-12-13T20:31:07.150000,331,26,P,X,ST20
2000-12-13T20:31:06.660000,331,27,S,X,ST21
2000-12-13T20:31:07.310000,331,28,P,X,ST22
2000-12-13T20:31:11.730000,331,29,S,X,ST22
2000-12-13T20:31:03.290000,331,30,P,X,ST23
2000-12-13T20:31:03.670000,331,31,P,X,ST24
2000-12-13T20:31:05.450000,331,32,S,X,ST24
2000-12-13T20:31:05.220000,331,33,S,X,ST25
2000-12-13T20:31:03.620000,331,34,P,X,ST26
2000-12-13T20:32:09.670000,332,1,P,X,ST0 
2000-12-13T20:32:15.720000,332,2,S,X,ST0 
2000-12-13T20:32:03.840000,332,3,P,X,ST1 
2000-12-13T20:32:07.880000,332,4,P,X,ST2 
2000-12-13T20:32:12.900000,332,5,S,X,ST2 
2000-12-13T20:32:03.750000,332,6,P,X,ST3 
2000-12-13T20:32:05.600000,332,7,S,X,ST3 
2000-12-13T20:32:14.140000,332,8,S,X,ST4 
2000-12-13T20:32:05.520000,332,9,P,X,ST5 
2000-12-13T20:32:07.220000,332,10,P,X,ST6 
2000-12-13T20:32:05.580000,332,11,P,X,ST7 
2000-12-13T20:32:04.000000,332,12,P,X,ST8 
2000-12-13T20:32:06.010000,332,13,S,X,ST8 
2000-12-13T20:32:07.340000,332,14,P,X,ST9 
2000-12-13T20:32:03.850000,332,15,P,X,ST10
2000-12-13T20:32:05.820000,332,16,P,X,ST11
2000-12-13T20:32:09.490000,332,17,S,X,ST11
2000-12-13T20:32:02.660000,332,18,P,X,ST12
2000-12-13T20:32:07.130000,332,19,P,X,ST13
2000-12-13T20:32:11.390000,332,20,S,X,ST13
2000-12-13T20:32:06.400000,332,21,P,X,ST14
2000-12-13T20:32:10.050000,332,22,S,X,ST14
2000-12-13T20:32:09.050000,332,23,P,X,ST16
2000-12-13T20:32:15.440000,332,24,S,X,ST17
2000-12-13T20:32:08.160000,332,25,P,X,ST18
2000-12-13T20:32:12.170000,332,26,S,X,ST18
2000-12-13T20:32:06.930000,332,27,P,X,ST19
2000-12-13T20:32:11.120000,332,28,S,X,ST19
2000-12-13T20:32:02.130000,332,29,P,X,ST20
2000-12-13T20:32:02.870000,332,30,S,X,ST20
2000-12-13T20:32:06.820000,332,31,S,X,ST21
2000-12-13T20:32:02.030000,332,32,P,X,ST22
2000-12-13T20:32:08.330000,332,33,S,X,ST23
2000-12-13T20:32:08.480000,332,34,P,X,ST24
2000-12-13T20:32:05.530000,332,35,P,X,ST25
2000-12-13T20:32:08.680000,332,36,S,X,ST25
2000-12-13T20:32:08.500000,332,37,P,X,ST26
2000-12-13T20:32:13.670000,332,38,S,X,ST26
2000-12-13T20:33:03.490000,333,1,P,X,ST1 
2000-12-13T20:33:05.080000,333,2,S,X,ST1 
2000-12-13T20:33:04.060000,333,3,P,X,ST3 
2000-12-13T20:33:05.620000,333,4,P,X,ST5 
2000-12-13T20:33:07.060000,333,5,P,X,ST6 
2000-12-13T20:33:11.120000,333,6,S,X,ST6 
2000-12-13T20:33:05.390000,333,7,P,X,ST7 
2000-12-13T20:33:08.560000,333,8,S,X,ST7 
2000-12-13T20:33:07.360000,333,9,P,X,ST9 
2000-12-13T20:33:11.670000,333,10,S,X,ST9 
2000-12-13T20:33:04.240000,333,11,P,X,ST10
2000-12-13T20:33:02.780000,333,12,P,X,ST12
2000-12-13T20:33:06.330000,333,13,P,X,ST15
2000-12-13T20:33:10.260000,333,14,S,X,ST15
2000-12-13T20:33:08.740000,333,15,P,X,ST16
2000-12-13T20:33:14.300000,333,16,S,X,ST16
2000-12-13T20:33:09.230000,333,17,P,X,ST17
2000-12-13T20:33:06.550000,333,18,P,X,ST19
2000-12-13T20:33:10.600000,333,19,S,X,ST19
2000-12-13T20:33:02.160000,333,20,P,X,ST20
2000-12-13T20:33:04.160000,333,21,P,X,ST21
2000-12-13T20:33:06.280000,333,22,S,X,ST21
2000-12-13T20:33:02.220000,333,23,P,X,ST22
2000-12-13T20:33:02.980000,333,24,S,X,ST22
2000-12-13T20:33:04.920000,333,25,P,X,ST23
2000-12-13T20:33:07.700000,333,26,S,X,ST23
2000-12-13T20:33:08.130000,333,27,P,X,ST24
2000-12-13T20:33:05.210000,333,28,P,X,ST25
2000-12-13T20:33:08.160000,333,29,S,X,ST25
2000-12-13T20:34:05.240000,334,1,S,X,ST0 
2000-12-13T20:34:09.380000,334,2,S,X,ST1 
2000-12-13T20:34:12.800000,334,3,P,X,ST2 
2000-12-13T20:34:09.670000,334,4,P,X,ST3 
2000-12-13T20:34:05.580000,334,5,P,X,ST4 
2000-12-13T20:34:09.270000,334,6,P,X,ST5 
2000-12-13T20:34:10.580000,334,7,S,X,ST6 
2000-12-13T20:34:07.830000,334,8,P,X,ST8 
2000-12-13T20:34:08.100000,334,9,P,X,ST9 
2000-12-13T20:34:13.200000,334,10,S,X,ST9 
2000-12-13T20:34:09.850000,334,11,P,X,ST10
2000-12-13T20:34:16.030000,334,12,S,X,ST10
2000-12-13T20:34:11.780000,334,13,P,X,ST11
2000-12-13T20:34:19.570000,334,14,S,X,ST11
2000-12-13T20:34:08.120000,334,15,P,X,ST12
2000-12-13T20:34:02.860000,334,16,P,X,ST13
2000-12-13T20:34:04.200000,334,17,S,X,ST13
2000-12-13T20:34:05.490000,334,18,P,X,ST14
2000-12-13T20:34:08.540000,334,19,S,X,ST14
2000-12-13T20:34:03.580000,334,20,P,X,ST15
2000-12-13T20:34:04.000000,334,21,P,X,ST17
2000-12-13T20:34:02.790000,334,22,P,X,ST19
2000-12-13T20:34:07.840000,334,23,P,X,ST20
2000-12-13T20:34:12.570000,334,24,S,X,ST20
2000-12-13T20:34:08.080000,334,25,P,X,ST22
2000-12-13T20:34:12.800000,334,26,S,X,ST22
2000-12-13T20:34:06.890000,334,27,S,X,ST23
2000-12-13T20:34:02.720000,334,28,P,X,ST24
2000-12-13T20:34:03.870000,334,29,S,X,ST24
2000-12-13T20:34:04.600000,334,30,P,X,ST25
2000-12-13T20:34:08.260000,334,31,S,X,ST25
2000-12-13T20:35:16.390000,335,1,S,X,ST0 
2000-12-13T20:35:04.260000,335,2,P,X,ST1 
2000-12-13T20:35:07.630000,335,3,P,X,ST2 
2000-12-13T20:35:12.350000,335,4,S,X,ST2 
2000-12-13T20:35:04.890000,335,5,S,X,ST3 
2000-12-13T20:35:14.750000,335,6,S,X,ST4 
2000-12-13T20:35:05.500000,335,7,P,X,ST5 
2000-12-13T20:35:07.410000,335,8,P,X,ST6 
2000-12-13T20:35:11.790000,335,9,S,X,ST6 
2000-12-13T20:35:06.450000,335,10,S,X,ST8 
2000-12-13T20:35:07.600000,335,11,P,X,ST9 
2000-12-13T20:35:12.320000,335,12,S,X,ST9 
2000-12-13T20:35:03.470000,335,13,P,X,ST10
2000-12-13T20:35:05.440000,335,14,P,X,ST11
2000-12-13T20:35:08.740000,335,15,S,X,ST11
2000-12-13T20:35:03.430000,335,16,S,X,ST12
2000-12-13T20:35:07.510000,335,17,P,X,ST13
2000-12-13T20:35:06.670000,335,18,P,X,ST14
2000-12-13T20:35:10.590000,335,19,S,X,ST14
2000-12-13T20:35:09.500000,335,20,P,X,ST16
2000-12-13T20:35:15.350000,335,21,S,X,ST16
2000-12-13T20:35:09.980000,335,22,P,X,ST17
2000-12-13T20:35:07.990000,335,23,P,X,ST18
2000-12-13T20:35:07.370000,335,24,P,X,ST19
2000-12-13T20:35:03.330000,335,25,S,X,ST20
2000-12-13T20:35:02.830000,335,26,S,X,ST22
2000-12-13T20:35:05.670000,335,27,P,X,ST23
2000-12-13T20:35:08.850000,335,28,P,X,ST24
2000-12-13T20:35:15.720000,335,29,S,X,ST24
2000-12-13T20:35:05.900000,335,30,P,X,ST25
2000-12-13T20:35:09.390000,335,31,S,X,ST25
2000-12-13T20:35:08.900000,335,32,P,X,ST26
2000-12-13T20:36:03.910000,336,1,P,X,ST0 
2000-12-13T20:36:08.820000,336,2,S,X,ST1 
2000-12-13T20:36:09.410000,336,3,P,X,ST3 
2000-12-13T20:36:15.050000,336,4,S,X,ST3 
2000-12-13T20:36:05.710000,336,5,P,X,ST4 
2000-12-13T20:36:08.890000,336,6,P,X,ST5 
2000-12-13T20:36:14.230000,336,7,S,X,ST5 
2000-12-13T20:36:06.410000,336,8,P,X,ST6 
2000-12-13T20:36:07.450000,336,9,P,X,ST8 
2000-12-13T20:36:07.980000,336,10,P,X,ST9 
2000-12-13T20:36:12.890000,336,11,S,X,ST9 
2000-12-13T20:36:11.400000,336,12,P,X,ST11
2000-12-13T20:36:18.920000,336,13,S,X,ST11
2000-12-13T20:36:07.690000,336,14,P,X,ST12
2000-12-13T20:36:02.600000,336,15,P,X,ST13
2000-12-13T20:36:05.160000,336,16,P,X,ST14
2000-12-13T20:36:04.230000,336,17,P,X,ST17
2000-12-13T20:36:03.440000,336,18,S,X,ST19
2000-12-13T20:36:07.490000,336,19,P,X,ST20
2000-12-13T20:36:11.990000,336,20,S,X,ST20
2000-12-13T20:36:05.000000,336,21,P,X,ST21
2000-12-13T20:36:07.780000,336,22,S,X,ST21
2000-12-13T20:36:07.670000,336,23,P,X,ST22
2000-12-13T20:36:06.300000,336,24,S,X,ST23
2000-12-13T20:36:02.860000,336,25,P,X,ST24
2000-12-13T20:36:06.440000,336,26,S,X,ST25
2000-12-13T20:36:04.030000,336,27,S,X,ST26
2000-12-13T20:37:04.050000,337,1,P,X,ST0 
2000-12-13T20:37:06.060000,337,2,S,X,ST0 
2000-12-13T20:37:05.570000,337,3,P,X,ST1 
2000-12-13T20:37:12.320000,337,4,P,X,ST2 
2000-12-13T20:37:20.050000,337,5,S,X,ST2 
2000-12-13T20:37:15.030000,337,6,S,X,ST3 
2000-12-13T20:37:05.840000,337,7,P,X,ST4 
2000-12-13T20:37:13.880000,337,8,S,X,ST5 
2000-12-13T20:37:06.210000,337,9,P,X,ST6 
2000-12-13T20:37:08.090000,337,10,P,X,ST9 
2000-12-13T20:37:14.200000,337,11,S,X,ST9 
2000-12-13T20:37:09.400000,337,12,P,X,ST10
2000-12-13T20:37:15.280000,337,13,S,X,ST10
